id,pdt_url,pdt_name,pdt_categ,pdt_img,brand,Features,price,sub_categ
219,https://www.flipkart.com/flying-machine-slim-fit-men-brown-trousers/p/itm2556835476f72?pid=TROGG75YGB5QSP6M&lid=LSTTROGG75YGB5QSP6M0AV1C2&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_20&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.TROGG75YGB5QSP6M.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Brown Pure Cotton Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/y/w/k/34-fmtro0287e-flying-machine-original-imagnawaysthfcgd.jpeg?q=70,FLYING MACHINE,"{'Color': 'Brown', 'Fabric': 'Pure Cotton', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹722,trousers
220,https://www.flipkart.com/maleno-slim-fit-men-black-trousers/p/itme8da652748af2?pid=TROG9R2TSNHHAAMZ&lid=LSTTROG9R2TSNHHAAMZB5F9PJ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_21&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZUj-P8GsKh7_8U0dnDQWhuhkKxNd2kj5L_Cdi-DqNkkHg%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Black Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/kx9as280/trouser/d/y/y/38-ml123-black-lt002-maleno-original-imag9r2sdzcfnbjf.jpeg?q=70,Maleno,"{'Color': 'Black', 'Fabric': 'Viscose Rayon', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,trousers
221,https://www.flipkart.com/louis-philippe-sport-tapered-men-khaki-trousers/p/itm7ebaa26223e3c?pid=TROG44WUYS8PVJD2&lid=LSTTROG44WUYS8PVJD2WD5IPG&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_22&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZVw8Jcr4qlxpooHGJFEGdYR1TV1S7stCsg4lZuFzv0CNA%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Tapered Khaki Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/ks3jjbk0/trouser/b/x/s/36-lytfcslpn25806-louis-philippe-sport-original-imag5qyra3yyfqfp.jpeg?q=70,Louis Philippe Sport,"{'Color': 'Khaki', 'Fabric': 'Cotton Blend', 'Pattern': 'Checkered', 'Net Quantity': '1'}","₹1,441",trousers
224,https://www.flipkart.com/peter-england-regular-men-dark-blue-jeans/p/itmbf43e0e709923?pid=JEAGJ7FVEUAFZ3YJ&lid=LSTJEAGJ7FVEUAFZ3YJGFCLRS&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_25&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGJ7FVEUAFZ3YJ.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Regular Mid Rise Dark Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/o/7/9/34-padnjotpv17010-peter-england-original-imagj7fuey4p6sxr.jpeg?q=70,PETER ENGLAND,"{'Color': 'Dark Blue', 'Fabric': 'Polycotton', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,299",jeans
225,https://www.flipkart.com/fubar-slim-fit-men-light-green-trousers/p/itmdbed9ef148d13?pid=TROGYMJFWCNXGYSF&lid=LSTTROGYMJFWCNXGYSFOTQ3QY&marketplace=FLIPKART&store=clo%2Fvua&spotlightTagId=BestsellerId_clo%2Fvua&srno=b_1_26&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.TROGYMJFWCNXGYSF.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Light Green Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/klscivk0/trouser/q/q/k/28-sktr-4242-olv-fubar-original-imagyuff8uq6cxny.jpeg?q=70,FUBAR,"{'Color': 'Light Green', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹745,trousers
226,https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itm54e0a7f905d88?pid=JEAGDWFVXQQTVN2Z&lid=LSTJEAGDWFVXQQTVN2ZT4JDZP&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_27&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZX0ByuGjWqKDuwvfdCCftrUlaBSoitRN_ZQyF3xTDW9Lw%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,511 Men Slim Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/l4zxn680/jean/t/g/r/32-18298-1274-levi-s-original-imagfrry63vxgvty.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,738",jeans
228,https://www.flipkart.com/park-avenue-regular-fit-men-blue-trousers/p/itmf7d411c542610?pid=TROG3VVZZ7GSRZHV&lid=LSTTROG3VVZZ7GSRZHV3KPCXY&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_29&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.TROG3VVZZ7GSRZHV.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Regular Fit Blue Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/krf91u80/trouser/u/g/6/32-pmtx06129-b6-park-avenue-original-imag57t8zpq7yamf.jpeg?q=70,PARK AVENUE,"{'Color': 'Blue', 'Fabric': 'Viscose Rayon', 'Pattern': 'Textured', 'Net Quantity': '1'}","₹1,096",trousers
229,https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itmaf32de7a59d7b?pid=JEAGDWF3NVDFSA6R&lid=LSTJEAGDWF3NVDFSA6RQ6LRGH&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_30&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGDWF3NVDFSA6R.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,511 Men Slim Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/h/1/p/-original-imagg34xgjhh9gxt.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,439",jeans
232,https://www.flipkart.com/indian-terrain-slim-fit-men-black-trousers/p/itmfd992cd9feu2m?pid=TROFK8CDAQVGZPZM&lid=LSTTROFK8CDAQVGZPZMQUOMPJ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_33&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.TROFK8CDAQVGZPZM.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Black Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/q/j/f/-original-imagjyghz4dyn35s.jpeg?q=70,INDIAN TERRAIN,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,999",trousers
235,https://www.flipkart.com/levi-s-512-regular-men-blue-jeans/p/itma8383c13fb5df?pid=JEAGDWFXJ9VNNXPM&lid=LSTJEAGDWFXJ9VNNXPM5QX6LM&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_36&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=f7e98fb1-10a2-4972-b0f9-47c50b186813.JEAGDWFXJ9VNNXPM.SEARCH&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,512 Men Regular Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/l4zxn680/jean/z/u/0/32-36087-0629-levi-s-original-imagfrryhe98cjpf.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,671",jeans
236,https://www.flipkart.com/being-human-regular-men-beige-jeans/p/itmce8de177c9eb8?pid=JEAGHNZQPBDTVDV4&lid=LSTJEAGHNZQPBDTVDV4EQWW2B&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_37&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZUdD65oB1hwz8Q3TD0spVxz2bnCwLWvvOexBI5ci3NDxQ%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Regular Mid Rise Beige Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/u/w/h/30-bhdi22605-being-human-original-imaghnmzxv4sz3zu.jpeg?q=70,BEING HUMAN,"{'Color': 'Beige', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,139",jeans
237,https://www.flipkart.com/van-heusen-slim-fit-men-blue-trousers/p/itmde28214dc911a?pid=TROGMHCNZHTNG7DS&lid=LSTTROGMHCNZHTNG7DSPJFTVV&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_38&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_fuzg1W0t7G179KbLEylle0932zqOSdgOSkKtp8VJWZV8DddkWk-EPDvCXtiJ5bxvk001FqWu3SyirGdUtAsaMw%3D%3D&ppt=None&ppn=None&ssid=nwm2oeaz1c0000001692553295398,Men Slim Fit Blue Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/j/0/v/-original-imagn5g8fnyhjwbd.jpeg?q=70,VAN HEUSEN,"{'Color': 'Blue', 'Fabric': 'Viscose Rayon', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,559",trousers
241,https://www.flipkart.com/vebnor-solid-men-grey-blue-sports-shorts/p/itm302155422da60?pid=SRTGRCHHSAQFC8YZ&lid=LSTSRTGRCHHSAQFC8YZ9EOWOE&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_42&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70oU2uH0XF3PTS4VFgdkxdK1MLbsHC01goTTVPVryLkfrQ%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,"Pack of 2 Solid Men Grey, Blue Sports Shorts",Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/p/p/s/s-sh9-vebnor-original-imagrch5pzehyc8x.jpeg?q=70,VeBNoR,"{'Color': 'Grey, Blue', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹349,shorts
242,https://www.flipkart.com/arrow-regular-fit-men-grey-trousers/p/itm6fefd3eb5d466?pid=TROGQBVCGE5NHCVE&lid=LSTTROGQBVCGE5NHCVEY9FKSP&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_43&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROGQBVCGE5NHCVE.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Grey Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/w/h/i/-original-imagqy2xzhbzkgcs.jpeg?q=70,ARROW,"{'Color': 'Grey', 'Fabric': 'Viscose Rayon', 'Pattern': 'Self Design', 'Net Quantity': '1'}","₹1,354",trousers
243,https://www.flipkart.com/flying-machine-slim-fit-men-green-trousers/p/itm72736d9f7035c?pid=TROGG75FZT9CTDYH&lid=LSTTROGG75FZT9CTDYHQ5WXOR&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_44&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROGG75FZT9CTDYH.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Slim Fit Green Pure Cotton Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/i/k/8/40-fmtro0271a-flying-machine-original-imagm7w2fd8ssfm6.jpeg?q=70,FLYING MACHINE,"{'Color': 'Green', 'Fabric': 'Pure Cotton', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,249",trousers
244,https://www.flipkart.com/cyphus-regular-fit-men-grey-trousers/p/itm40e4db39b1570?pid=TROGF9CBE2PZYNVQ&lid=LSTTROGF9CBE2PZYNVQQTKTVF&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_45&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROGF9CBE2PZYNVQ.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Grey Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/y/o/i/32-cyfor-f-cyphus-original-imag6yzhz8kfsfpr-bb.jpeg?q=70,CYPHUS,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹429,trousers
245,https://www.flipkart.com/arrow-regular-fit-men-grey-trousers/p/itm04719211143f4?pid=TROGP7MF2YX6MEZM&lid=LSTTROGP7MF2YX6MEZMIK6SFO&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_46&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROGP7MF2YX6MEZM.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Grey Polyester Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/b/v/z/-original-imags44vsjsgnxhf.jpeg?q=70,ARROW,"{'Color': 'Grey', 'Fabric': 'Polyester', 'Pattern': 'Checkered', 'Net Quantity': '1'}","₹1,049",trousers
250,https://www.flipkart.com/ad-av-regular-fit-men-grey-trousers/p/itm461152f61f421?pid=TROFSG7DFT8SHTFR&lid=LSTTROFSG7DFT8SHTFR0HEZZB&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_51&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70rxMsSnnEwxprPcF_iEZNqZ8ujIqGIGjDYCmTFZNkSneQ%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Grey Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/g/u/k/44-t353-trouser-baleno-sgrey-aa36-ad-av-original-imafsgerqwzmehgs-bb.jpeg?q=70,AD & AV,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
252,https://www.flipkart.com/killer-slim-men-dark-blue-jeans/p/itm6f65191073d22?pid=JEAGQKGPDJZZAMEY&lid=LSTJEAGQKGPDJZZAMEYUSHFTM&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_53&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.JEAGQKGPDJZZAMEY.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Slim Mid Rise Dark Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/e/k/a/-original-imagr6ugykddteyf.jpeg?q=70,KILLER,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,723",jeans
253,https://www.flipkart.com/ad-av-regular-fit-men-black-trousers/p/itmfgpmyczzn5hyz?pid=TROFGPJWGQK8G6W2&lid=LSTTROFGPJWGQK8G6W2KWJWNZ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_54&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROFGPJWGQK8G6W2.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Black Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/x/5/38-t-130-trouser-baleno-black-aa-ad-av-original-imafw2jugbuxmnq9-bb.jpeg?q=70,AD & AV,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
255,https://www.flipkart.com/fubar-regular-fit-men-black-trousers/p/itm9a40980bb7c2a?pid=TROGY5YHKVNKARSQ&lid=LSTTROGY5YHKVNKARSQZIWIUO&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_56&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.TROGY5YHKVNKARSQ.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Black Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/w/w/28-kctr-frml-99-bk-fubar-original-imagy5yhbanbpwja-bb.jpeg?q=70,FUBAR,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹480,trousers
256,https://www.flipkart.com/ad-av-regular-fit-men-black-trousers/p/itmf261491dba9ec?pid=TROFZ4W38FFFHJJP&lid=LSTTROFZ4W38FFFHJJP3BGYCF&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_57&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70qr8ZpqoZhT66hgkSlfN7GzGHtqxYhef_Ng2xDwe3KaTw%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Black Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/kjlrb0w0-0/trouser/d/j/u/34-t552-mens-tr-baleno-black-aa-ad-av-original-imafz4wfwdgeygxp.jpeg?q=70,AD & AV,"{'Color': 'Black', 'Fabric': 'Viscose Rayon', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
257,https://www.flipkart.com/zaysh-slim-men-white-jeans/p/itm991517aae9ec2?pid=JEAF6AYBKSAVGNHD&lid=LSTJEAF6AYBKSAVGNHDN4XNBN&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_58&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70rbCoueppDlErGCr-5BBGEmQgQrODoltaRStw9tooIDLA%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Slim Mid Rise White Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/m/p/q/36-jk-mjcp-03-zaysh-original-imag23ehzc7zbxwq-bb.jpeg?q=70,ZAYSH,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹649,jeans
261,https://www.flipkart.com/ad-av-regular-fit-men-maroon-trousers/p/itmd36a815dc0a7c?pid=TROGYVJFEBJ7DHYV&lid=LSTTROGYVJFEBJ7DHYV8CBJID&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_62&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70o6N9EWFosYl-W2p9sxfKziD_p6iHUU6NnnfSB27SHCjQ%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Regular Fit Maroon Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/6/e/3/32-t684-trouser-baleno-maroon-aa-ad-av-original-imagyvjfzzmj6uav-bb.jpeg?q=70,AD & AV,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
262,https://www.flipkart.com/levi-s-512-tapered-fit-men-blue-jeans/p/itm431cfd9baf425?pid=JEAGDWYXWQUTZXBG&lid=LSTJEAGDWYXWQUTZXBGNAVQDQ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_63&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.JEAGDWYXWQUTZXBG.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,512 Men Tapered Fit High Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/9/v/g/-original-imagjcgeznvzdhph.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,738",jeans
263,https://www.flipkart.com/levi-s-512-tapered-fit-men-blue-jeans/p/itmddb3bc1aaa097?pid=JEAGDWYZXZSBXFCS&lid=LSTJEAGDWYZXZSBXFCSJRLRP4&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_64&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.JEAGDWYZXZSBXFCS.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,512 Men Tapered Fit Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/h/k/q/-original-imagjcgcyhhzsjkq.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,439",jeans
264,https://www.flipkart.com/wrogn-slim-men-black-jeans/p/itmc6d204b41a67b?pid=JEAGZVNVFWGSH2ZF&lid=LSTJEAGZVNVFWGSH2ZFHDK61Y&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_65&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=4a13ed44-aa27-46ff-9c20-c735a8186549.JEAGZVNVFWGSH2ZF.SEARCH&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Men Slim Mid Rise Black Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/4/n/s/32-wrjn0154f-wrogn-original-imagqfsxpgnavhhw.jpeg?q=70,WROGN,"{'Color': 'Black', 'Fabric': 'Cotton Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,036",jeans
266,https://www.flipkart.com/basis-solid-men-multicolor-casual-shorts/p/itm996a3517135ee?pid=SRTGGCP5MMH8SXRZ&lid=LSTSRTGGCP5MMH8SXRZKOBBW4&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_67&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_98FZyPtIAkQrukY6V6AIhlyZRhfFwDGR2NcYf1Iy70rEFkEWNHig5ws6EwMnztBPDfUKhZc6mgArArUoHJxQFQ%3D%3D&ppt=None&ppn=None&ssid=pdu8v0k3ds0000001692553327122,Pack of 2 Solid Men Multicolor Casual Shorts,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/u/4/w/xs-m-shorts-slant-nb-slant-m5-basis-original-imaggcp4ngypaszb.jpeg?q=70,Basis,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹409,shorts
